City,Province,Latitude...3,Longitude...4,full_address,Latitude...6,Longitude...7
Cadillac,Quebec,NA,NA,"Cadillac, Quebec, Canada",45.5768358,-73.5466995
Cadillac,Saskatchewan,NA,NA,"Cadillac, Saskatchewan, Canada",49.7267416,-107.741407
Cadomin,Alberta,NA,NA,"Cadomin, Alberta, Canada",53.0338966,-117.3261071
Calabogie,Ontario,NA,NA,"Calabogie, Ontario, Canada",45.30218,-76.725769
Calder,Saskatchewan,NA,NA,"Calder, Saskatchewan, Canada",51.1575037,-101.7509826
Caledon,Ontario,NA,NA,"Caledon, Ontario, Canada",43.8320698,-79.9066871
Caledon East,Ontario,NA,NA,"Caledon East, Ontario, Canada",43.8700931,-79.8670564
Caledonia,Ontario,NA,NA,"Caledonia, Ontario, Canada",43.6923229,-79.4653403
Calgary,Alberta,NA,NA,"Calgary, Alberta, Canada",51.0456064,-114.057541
Callander,Ontario,NA,NA,"Callander, Ontario, Canada",46.222603,-79.365234
Calling Lake,Alberta,NA,NA,"Calling Lake, Alberta, Canada",55.242625,-113.3136875
Calmar,Alberta,NA,NA,"Calmar, Alberta, Canada",53.2612697,-113.8114259
Calstock,Ontario,NA,NA,"Calstock, Ontario, Canada",49.7891878,-84.1388218
Calumet,Quebec,NA,NA,"Calumet, Quebec, Canada",45.649868,-74.6315694
Cambray,Ontario,NA,NA,"Cambray, Ontario, Canada",44.4092019,-78.8318396
Cambridge,Ontario,NA,NA,"Cambridge, Ontario, Canada",43.3600536,-80.3123023
Cambridge Bay,Nunavut,NA,NA,"Cambridge Bay, Nunavut, Canada",69.1178442,-105.0603881
Cameron,Ontario,NA,NA,"Cameron, Ontario, Canada",44.4391318,-78.774838
Camlachie,Ontario,NA,NA,"Camlachie, Ontario, Canada",43.0364448,-82.1630285
Campbell River,British Columbia,NA,NA,"Campbell River, British Columbia, Canada",50.023071,-125.244153
Campbellford,Ontario,NA,NA,"Campbellford, Ontario, Canada",44.3085912,-77.798084
Campbellton,New Brunswick,NA,NA,"Campbellton, New Brunswick, Canada",48.0046634,-66.6765986
Campbellton,Newfoundland,NA,NA,"Campbellton, Newfoundland, Canada",49.2776492,-54.9227103
Campbellville,Ontario,NA,NA,"Campbellville, Ontario, Canada",43.4871704,-79.9821917
Campbell`s Bay,Quebec,NA,NA,"Campbell`s Bay, Quebec, Canada",45.7332686,-76.6015664
Camperville,Manitoba,NA,NA,"Camperville, Manitoba, Canada",51.9934643,-100.1528179
Campobello Island,New Brunswick,NA,NA,"Campobello Island, New Brunswick, Canada",44.8938472,-66.9193702
Camrose,Alberta,NA,NA,"Camrose, Alberta, Canada",53.013131,-112.840576
Canal Flats,British Columbia,NA,NA,"Canal Flats, British Columbia, Canada",50.1596927,-115.8076908
Candiac,Quebec,NA,NA,"Candiac, Quebec, Canada",45.3867947,-73.5163824
Canmore,Alberta,NA,NA,"Canmore, Alberta, Canada",51.0866897,-115.3481135
Canning,Nova Scotia,NA,NA,"Canning, Nova Scotia, Canada",45.1577166,-64.4209904
Cannington,Ontario,NA,NA,"Cannington, Ontario, Canada",44.3502068,-79.038628
Canoe Narrows,Saskatchewan,NA,NA,"Canoe Narrows, Saskatchewan, Canada",55.1675,-108.153333
Canora,Saskatchewan,NA,NA,"Canora, Saskatchewan, Canada",51.636411,-102.4313006
Canso,Nova Scotia,NA,NA,"Canso, Nova Scotia, Canada",45.3367646,-60.9965748
Canterbury,New Brunswick,NA,NA,"Canterbury, New Brunswick, Canada",45.8910712,-67.4687
Cantley,Quebec,NA,NA,"Cantley, Quebec, Canada",45.566468,-75.782318
Canwood,Saskatchewan,NA,NA,"Canwood, Saskatchewan, Canada",53.3585616,-106.6006871
Cap-a-l`Aigle,Quebec,NA,NA,"Cap-a-l`Aigle, Quebec, Canada",47.6627129,-70.1058686
Cap-aux-Meules,Quebec,NA,NA,"Cap-aux-Meules, Quebec, Canada",47.377501,-61.8661738
Cap-Chat,Quebec,NA,NA,"Cap-Chat, Quebec, Canada",49.0959673,-66.6878834
Cap-de-la-Madeleine,Quebec,NA,NA,"Cap-de-la-Madeleine, Quebec, Canada",46.368253,-72.509079
Cap-des-Rosiers,Quebec,NA,NA,"Cap-des-Rosiers, Quebec, Canada",48.8562821,-64.2010241
Cap-Pele,New Brunswick,NA,NA,"Cap-Pele, New Brunswick, Canada",46.2155469,-64.2728793
Cap-Rouge,Quebec,NA,NA,"Cap-Rouge, Quebec, Canada",46.7498643,-71.3453452
Cap-Saint-Ignace,Quebec,NA,NA,"Cap-Saint-Ignace, Quebec, Canada",47.037332,-70.4581974
Cape Broyle,Newfoundland,NA,NA,"Cape Broyle, Newfoundland, Canada",47.0985784,-52.9382943
Cape Dorset,Nunavut,NA,NA,"Cape Dorset, Nunavut, Canada",64.2322773,-76.5432179
Caplan,Quebec,NA,NA,"Caplan, Quebec, Canada",48.1025639,-65.6833824
Capreol,Ontario,NA,NA,"Capreol, Ontario, Canada",46.705969,-80.922546
Caradoc First Nation,Ontario,NA,NA,"Caradoc First Nation, Ontario, Canada",NA,NA
Caramat,Ontario,NA,NA,"Caramat, Ontario, Canada",49.6170897,-86.1302046
Caraquet,New Brunswick,NA,NA,"Caraquet, New Brunswick, Canada",47.7909581,-64.9491778
Carberry,Manitoba,NA,NA,"Carberry, Manitoba, Canada",49.8693267,-99.3615816
Carbon,Alberta,NA,NA,"Carbon, Alberta, Canada",51.4859432,-113.151635
Carbonear,Newfoundland,NA,NA,"Carbonear, Newfoundland, Canada",47.733123,-53.2366225
Carcross,Yukon,NA,NA,"Carcross, Yukon, Canada",60.1667886,-134.7086647
Cardiff,Ontario,NA,NA,"Cardiff, Ontario, Canada",44.9957448,-78.0146169
Cardigan,Prince Edward Island,NA,NA,"Cardigan, Prince Edward Island, Canada",46.2328862,-62.6183137
Cardinal,Ontario,NA,NA,"Cardinal, Ontario, Canada",44.7877017,-75.3800984
Cardston,Alberta,NA,NA,"Cardston, Alberta, Canada",49.2001157,-113.3165704
Cargill,Ontario,NA,NA,"Cargill, Ontario, Canada",44.1956676,-81.2481564
Caribou,Nova Scotia,NA,NA,"Caribou, Nova Scotia, Canada",45.7327274,-62.6925301
Carievale,Saskatchewan,NA,NA,"Carievale, Saskatchewan, Canada",49.1755941,-101.6265516
Carignan,Quebec,NA,NA,"Carignan, Quebec, Canada",45.437955,-73.3554902
Carillon,Quebec,NA,NA,"Carillon, Quebec, Canada",45.5672971,-74.375248
Carleton,Nova Scotia,NA,NA,"Carleton, Nova Scotia, Canada",44.0070715,-65.9276726
Carleton,Quebec,NA,NA,"Carleton, Quebec, Canada",48.101464,-66.1140521
Carleton Place,Ontario,NA,NA,"Carleton Place, Ontario, Canada",45.1403366,-76.1465672
Carlyle,Saskatchewan,NA,NA,"Carlyle, Saskatchewan, Canada",49.6337518,-102.2669689
Carmacks,Yukon,NA,NA,"Carmacks, Yukon, Canada",62.0887686,-136.2898984
Carman,Manitoba,NA,NA,"Carman, Manitoba, Canada",49.5082995,-98.0016853
Carmangay,Alberta,NA,NA,"Carmangay, Alberta, Canada",50.1268247,-113.1112686
Carmanville,Newfoundland,NA,NA,"Carmanville, Newfoundland, Canada",49.403825,-54.287567
Carnarvon,Ontario,NA,NA,"Carnarvon, Ontario, Canada",45.0487035,-78.6981558
Carnduff,Saskatchewan,NA,NA,"Carnduff, Saskatchewan, Canada",49.1748399,-101.7972633
Caroline,Alberta,NA,NA,"Caroline, Alberta, Canada",52.0943034,-114.7391684
Caron,Saskatchewan,NA,NA,"Caron, Saskatchewan, Canada",50.4588389,-105.8711949
Carp,Ontario,NA,NA,"Carp, Ontario, Canada",45.345148,-76.03672
Carrot River,Saskatchewan,NA,NA,"Carrot River, Saskatchewan, Canada",53.284101,-103.584595
Carseland,Alberta,NA,NA,"Carseland, Alberta, Canada",50.8516661,-113.4684345
Carstairs,Alberta,NA,NA,"Carstairs, Alberta, Canada",51.5622066,-114.095172
Cartier,Ontario,NA,NA,"Cartier, Ontario, Canada",46.706065099999996,-81.5574497
Cartwright,Manitoba,NA,NA,"Cartwright, Manitoba, Canada",49.0954298,-99.3401814
Cartwright,Newfoundland,NA,NA,"Cartwright, Newfoundland, Canada",53.7062458,-57.0198174
Casselman,Ontario,NA,NA,"Casselman, Ontario, Canada",45.313529,-75.086746
Cassiar,British Columbia,NA,NA,"Cassiar, British Columbia, Canada",59.2883894,-129.850182
Castlegar,British Columbia,NA,NA,"Castlegar, British Columbia, Canada",49.316171,-117.663574
Castlemore,Ontario,NA,NA,"Castlemore, Ontario, Canada",43.7919539,-79.6898648
Castleton,Ontario,NA,NA,"Castleton, Ontario, Canada",44.0923099,-77.9388294
Castor,Alberta,NA,NA,"Castor, Alberta, Canada",52.216667,-111.9
Cat Lake,Ontario,NA,NA,"Cat Lake, Ontario, Canada",51.7245896,-91.8260067
Catalina,Newfoundland,NA,NA,"Catalina, Newfoundland, Canada",48.5165156,-53.0787103
Causapscal,Quebec,NA,NA,"Causapscal, Quebec, Canada",48.3542375,-67.2269621
Cavan,Ontario,NA,NA,"Cavan, Ontario, Canada",44.1996764,-78.4686767
Cayley,Alberta,NA,NA,"Cayley, Alberta, Canada",50.45,-113.85
Cayuga,Ontario,NA,NA,"Cayuga, Ontario, Canada",42.9497266,-79.8585358
Celista,British Columbia,NA,NA,"Celista, British Columbia, Canada",50.9435714,-119.3519815
Central Butte,Saskatchewan,NA,NA,"Central Butte, Saskatchewan, Canada",50.7938303,-106.5078309
Centralia,Ontario,NA,NA,"Centralia, Ontario, Canada",43.2838991,-81.4721377
Centreville,New Brunswick,NA,NA,"Centreville, New Brunswick, Canada",46.4308087,-67.7116323
Centreville-Wareham-Trinity,Newfoundland,NA,NA,"Centreville-Wareham-Trinity, Newfoundland, Canada",49.015356,-53.886566
Cereal,Alberta,NA,NA,"Cereal, Alberta, Canada",51.416667,-110.8
Cessford,Alberta,NA,NA,"Cessford, Alberta, Canada",51.0048207,-111.5569621
Ceylon,Saskatchewan,NA,NA,"Ceylon, Saskatchewan, Canada",49.4598695,-104.6027973
Chalk River,Ontario,NA,NA,"Chalk River, Ontario, Canada",46.0000681,-77.4356594
Chambly,Quebec,NA,NA,"Chambly, Quebec, Canada",45.4483467,-73.2936944
Chambord,Quebec,NA,NA,"Chambord, Quebec, Canada",48.4306817,-72.0631082
Champion,Alberta,NA,NA,"Champion, Alberta, Canada",50.24272,-113.1514765
Champlain,Quebec,NA,NA,"Champlain, Quebec, Canada",46.441406,-72.343941
Chance Cove,Newfoundland,NA,NA,"Chance Cove, Newfoundland, Canada",47.6812647,-53.8290624
Chandler,Quebec,NA,NA,"Chandler, Quebec, Canada",48.3491804,-64.6775915
Change islands,Newfoundland,NA,NA,"Change islands, Newfoundland, Canada",49.6711448,-54.4073104
Chapais,Quebec,NA,NA,"Chapais, Quebec, Canada",49.7829998,-74.8572812
Chapeau,Quebec,NA,NA,"Chapeau, Quebec, Canada",45.9115856,-77.0764302
Chapel Arm,Newfoundland,NA,NA,"Chapel Arm, Newfoundland, Canada",47.5211733,-53.6750618
Chapleau,Ontario,NA,NA,"Chapleau, Ontario, Canada",47.8416702,-83.4036099
Chaplin,Saskatchewan,NA,NA,"Chaplin, Saskatchewan, Canada",50.4595911,-106.6564033
Charette,Quebec,NA,NA,"Charette, Quebec, Canada",46.440696,-72.924156
Charlemagne,Quebec,NA,NA,"Charlemagne, Quebec, Canada",45.7208903,-73.486115
Charlesbourg,Quebec,NA,NA,"Charlesbourg, Quebec, Canada",46.8956499,-71.2908286
Charlevoix,Quebec,NA,NA,"Charlevoix, Quebec, Canada",47.6493447,-70.7362215
Charlottetown,Newfoundland,NA,NA,"Charlottetown, Newfoundland, Canada",48.4334128,-54.0061721
Charlottetown,Prince Edward Island,NA,NA,"Charlottetown, Prince Edward Island, Canada",46.2354187,-63.1265388
Charlton,Ontario,NA,NA,"Charlton, Ontario, Canada",47.81028,-80.0083311
Charny,Quebec,NA,NA,"Charny, Quebec, Canada",46.7132352,-71.271957
Chartierville,Quebec,NA,NA,"Chartierville, Quebec, Canada",45.2958966,-71.2043358
Chase,British Columbia,NA,NA,"Chase, British Columbia, Canada",50.8193356,-119.6861773
Chateau-Richer,Quebec,NA,NA,"Chateau-Richer, Quebec, Canada",46.971117,-71.017685
Chateauguay,Quebec,NA,NA,"Chateauguay, Quebec, Canada",45.3602416,-73.749364
Chatham,New Brunswick,NA,NA,"Chatham, New Brunswick, Canada",47.0294425,-65.4625791
Chatham,Ontario,NA,NA,"Chatham, Ontario, Canada",42.4057219,-82.1853837
Chatsworth,Ontario,NA,NA,"Chatsworth, Ontario, Canada",44.4560807,-80.8978758
Chauvin,Alberta,NA,NA,"Chauvin, Alberta, Canada",52.6939247,-110.1438376
Chelmsford,Ontario,NA,NA,"Chelmsford, Ontario, Canada",46.5691573,-81.1978944
Chelsea,Nova Scotia,NA,NA,"Chelsea, Nova Scotia, Canada",44.3714779,-64.7412301
Chelsea,Quebec,NA,NA,"Chelsea, Quebec, Canada",45.5031737,-75.808023
Chemainus,British Columbia,NA,NA,"Chemainus, British Columbia, Canada",48.922499,-123.718414
Cheneville,Quebec,NA,NA,"Cheneville, Quebec, Canada",45.8867775,-75.0564933
Chesley,Ontario,NA,NA,"Chesley, Ontario, Canada",44.29874,-81.0952892
Chester,Nova Scotia,NA,NA,"Chester, Nova Scotia, Canada",44.5413322,-64.2411853
Chesterfield Inlet,Nunavut,NA,NA,"Chesterfield Inlet, Nunavut, Canada",63.3399322,-90.7101455
Chestermere,Alberta,NA,NA,"Chestermere, Alberta, Canada",51.0527345,-113.8252507
Chesterville,Ontario,NA,NA,"Chesterville, Ontario, Canada",45.1024266,-75.2289179
Chesterville,Quebec,NA,NA,"Chesterville, Quebec, Canada",45.962845,-71.822777
Cheticamp,Nova Scotia,NA,NA,"Cheticamp, Nova Scotia, Canada",46.6258587,-61.0157378
Chetwynd,British Columbia,NA,NA,"Chetwynd, British Columbia, Canada",55.6956812,-121.6393966
Cheverie,Nova Scotia,NA,NA,"Cheverie, Nova Scotia, Canada",45.1571062,-64.1720011
Chevery,Quebec,NA,NA,"Chevery, Quebec, Canada",50.4676541,-59.6174662
Chibougamau,Quebec,NA,NA,"Chibougamau, Quebec, Canada",49.9137407,-74.3713954
Chicoutimi,Quebec,NA,NA,"Chicoutimi, Quebec, Canada",48.4286352,-71.0637121
Chiefs Point First Nation,Ontario,NA,NA,"Chiefs Point First Nation, Ontario, Canada",NA,NA
Chilliwack,British Columbia,NA,NA,"Chilliwack, British Columbia, Canada",49.1709788,-121.95255
Chipewyan Lake,Alberta,NA,NA,"Chipewyan Lake, Alberta, Canada",56.940386,-113.4752083
Chipman,Alberta,NA,NA,"Chipman, Alberta, Canada",53.6922967,-112.6315873
Chipman,New Brunswick,NA,NA,"Chipman, New Brunswick, Canada",46.1778309,-65.8774732
Chippewas of Kettle/Stony Poin,Ontario,NA,NA,"Chippewas of Kettle/Stony Poin, Ontario, Canada",NA,NA
Chippewas Of Sarnia First Nati,Ontario,NA,NA,"Chippewas Of Sarnia First Nati, Ontario, Canada",NA,NA
Chisasibi,Quebec,NA,NA,"Chisasibi, Quebec, Canada",53.6520138,-78.338414
Choiceland,Saskatchewan,NA,NA,"Choiceland, Saskatchewan, Canada",53.491781,-104.4854246
Chomedey,Quebec,NA,NA,"Chomedey, Quebec, Canada",45.5384715,-73.7427541
Christian Island,Ontario,NA,NA,"Christian Island, Ontario, Canada",44.8329073,-80.1979579
Christina Lake,British Columbia,NA,NA,"Christina Lake, British Columbia, Canada",49.1227255,-118.257846
Christopher Lake,Saskatchewan,NA,NA,"Christopher Lake, Saskatchewan, Canada",53.5397933,-105.7893144
Churchbridge,Saskatchewan,NA,NA,"Churchbridge, Saskatchewan, Canada",50.9000886,-101.8933019
Churchill,Manitoba,NA,NA,"Churchill, Manitoba, Canada",58.7693101,-94.1736843
Churchill Falls,Newfoundland,NA,NA,"Churchill Falls, Newfoundland, Canada",53.594508,-64.3076966
Chute-aux-Outardes,Quebec,NA,NA,"Chute-aux-Outardes, Quebec, Canada",49.12645,-68.3931053
Chute-des-Passes,Quebec,NA,NA,"Chute-des-Passes, Quebec, Canada",49.818166,-71.1480664
Clair,New Brunswick,NA,NA,"Clair, New Brunswick, Canada",47.2526505,-68.6033696
Clairmont,Alberta,NA,NA,"Clairmont, Alberta, Canada",55.2623283,-118.7906709
Claremont,Ontario,NA,NA,"Claremont, Ontario, Canada",43.9720885,-79.1305232
Clarence Creek,Ontario,NA,NA,"Clarence Creek, Ontario, Canada",45.5069937,-75.2183471
Clarence-Rockland,Ontario,NA,NA,"Clarence-Rockland, Ontario, Canada",45.5247978,-75.2607533
Clarenville,Newfoundland,NA,NA,"Clarenville, Newfoundland, Canada",48.1679902,-53.9646413
Clarenville-Shoal Harbour,Newfoundland,NA,NA,"Clarenville-Shoal Harbour, Newfoundland, Canada",48.1721919,-53.9853497
Claresholm,Alberta,NA,NA,"Claresholm, Alberta, Canada",50.0239458,-113.5800285
Clarington,Ontario,NA,NA,"Clarington, Ontario, Canada",43.9686695,-78.6513545
Clarke`s Beach,Newfoundland,NA,NA,"Clarke`s Beach, Newfoundland, Canada",47.5453393,-53.2801682
Clarks Corners,New Brunswick,NA,NA,"Clarks Corners, New Brunswick, Canada",NA,NA
Clarkson,Ontario,NA,NA,"Clarkson, Ontario, Canada",43.5122196,-79.6342424
Clarksville,Nova Scotia,NA,NA,"Clarksville, Nova Scotia, Canada",45.0929191,-63.8156288
Clark`s Harbour,Nova Scotia,NA,NA,"Clark`s Harbour, Nova Scotia, Canada",43.4403813,-65.6255717
Clavet,Saskatchewan,NA,NA,"Clavet, Saskatchewan, Canada",51.995874,-106.376495
Clearwater,British Columbia,NA,NA,"Clearwater, British Columbia, Canada",51.6503514,-120.0654595
Clearwater Bay,Ontario,NA,NA,"Clearwater Bay, Ontario, Canada",48.3662599,-92.4465006
Clericy,Quebec,NA,NA,"Clericy, Quebec, Canada",48.3674066,-78.8774136
Clermont,Quebec,NA,NA,"Clermont, Quebec, Canada",47.694512,-70.2262202
Clifford,Ontario,NA,NA,"Clifford, Ontario, Canada",43.969337,-80.9787403
Climax,Saskatchewan,NA,NA,"Climax, Saskatchewan, Canada",49.2081817,-108.3864958
Clinton,British Columbia,NA,NA,"Clinton, British Columbia, Canada",51.0916737,-121.5865327
Clinton,Ontario,NA,NA,"Clinton, Ontario, Canada",43.6171831,-81.5397155
Clive,Alberta,NA,NA,"Clive, Alberta, Canada",52.4771595,-113.4412968
Cloridorme,Quebec,NA,NA,"Cloridorme, Quebec, Canada",49.1857903,-64.8527274
Cloud Bay,Ontario,NA,NA,"Cloud Bay, Ontario, Canada",48.0842684,-89.431536
Clova,Quebec,NA,NA,"Clova, Quebec, Canada",48.1090188,-75.3601972
Clyde,Alberta,NA,NA,"Clyde, Alberta, Canada",54.1463324,-113.6349041
Coaldale,Alberta,NA,NA,"Coaldale, Alberta, Canada",49.7256552,-112.6166534
Coalhurst,Alberta,NA,NA,"Coalhurst, Alberta, Canada",49.7468014,-112.9275821
Coaticook,Quebec,NA,NA,"Coaticook, Quebec, Canada",45.1334169,-71.803479
Cobalt,Ontario,NA,NA,"Cobalt, Ontario, Canada",47.3962288,-79.6856668
Cobble Hill,British Columbia,NA,NA,"Cobble Hill, British Columbia, Canada",48.683708,-123.600311
Cobden,Ontario,NA,NA,"Cobden, Ontario, Canada",45.6276233,-76.8790385
Coboconk,Ontario,NA,NA,"Coboconk, Ontario, Canada",44.658576,-78.798191
Cobourg,Ontario,NA,NA,"Cobourg, Ontario, Canada",43.9595998,-78.1677784
Cocagne,New Brunswick,NA,NA,"Cocagne, New Brunswick, Canada",46.3597819,-64.6251046
Cochenour,Ontario,NA,NA,"Cochenour, Ontario, Canada",51.0730254,-93.8100155
Cochin,Saskatchewan,NA,NA,"Cochin, Saskatchewan, Canada",53.080344,-108.341957
Cochrane,Alberta,NA,NA,"Cochrane, Alberta, Canada",51.1874627,-114.4710708
Cochrane,Ontario,NA,NA,"Cochrane, Ontario, Canada",50.630898,-82.1914444
Coderre,Saskatchewan,NA,NA,"Coderre, Saskatchewan, Canada",50.1348432,-106.3849928
Codroy,Newfoundland,NA,NA,"Codroy, Newfoundland, Canada",47.8802978,-59.3974383
Coe Hill,Ontario,NA,NA,"Coe Hill, Ontario, Canada",44.8620123,-77.8353088
Colborne,Ontario,NA,NA,"Colborne, Ontario, Canada",44.0050196,-77.8879789
Colchester,Ontario,NA,NA,"Colchester, Ontario, Canada",41.985525,-82.932358
Cold Lake,Alberta,NA,NA,"Cold Lake, Alberta, Canada",54.46046,-110.192871
Cold Springs,Ontario,NA,NA,"Cold Springs, Ontario, Canada",44.055262,-78.2126328
Coldwater,Ontario,NA,NA,"Coldwater, Ontario, Canada",44.7097402,-79.6439762
Coleville,Saskatchewan,NA,NA,"Coleville, Saskatchewan, Canada",51.710641,-109.2452062
Colliers,Newfoundland,NA,NA,"Colliers, Newfoundland, Canada",47.4574068,-53.2196582
Collingwood,Ontario,NA,NA,"Collingwood, Ontario, Canada",44.5027226,-80.2172379
Collingwood Corner,Nova Scotia,NA,NA,"Collingwood Corner, Nova Scotia, Canada",45.6089013,-63.9368069
Colombier,Quebec,NA,NA,"Colombier, Quebec, Canada",48.872393,-68.847885
Colonsay,Saskatchewan,NA,NA,"Colonsay, Saskatchewan, Canada",51.9768588,-105.8706794
Colwood,British Columbia,NA,NA,"Colwood, British Columbia, Canada",48.4234135,-123.493964
Comber,Ontario,NA,NA,"Comber, Ontario, Canada",42.2324646,-82.5524942
Come By Chance,Newfoundland,NA,NA,"Come By Chance, Newfoundland, Canada",47.8342295,-53.9907878
Comfort Cove-Newstead,Newfoundland,NA,NA,"Comfort Cove-Newstead, Newfoundland, Canada",49.399356,-54.862976
Comox,British Columbia,NA,NA,"Comox, British Columbia, Canada",49.6727575,-124.9276204
Compton,Quebec,NA,NA,"Compton, Quebec, Canada",45.243228,-71.827927
Conception Bay South,Newfoundland,NA,NA,"Conception Bay South, Newfoundland, Canada",47.5144732,-52.9659195
Conception Harbour,Newfoundland,NA,NA,"Conception Harbour, Newfoundland, Canada",47.4444183,-53.2237534
Conche,Newfoundland,NA,NA,"Conche, Newfoundland, Canada",50.885022,-55.8911463
Concord,Ontario,NA,NA,"Concord, Ontario, Canada",43.8003622,-79.4993876
Coniston,Ontario,NA,NA,"Coniston, Ontario, Canada",46.4867024,-80.8496581
Conklin,Alberta,NA,NA,"Conklin, Alberta, Canada",55.6325,-111.082778
Connaught,Ontario,NA,NA,"Connaught, Ontario, Canada",48.6160962,-80.9312567
Conne River,Newfoundland,NA,NA,"Conne River, Newfoundland, Canada",47.8671981,-55.7559404
Conquest,Saskatchewan,NA,NA,"Conquest, Saskatchewan, Canada",51.5303755,-107.241087
Consort,Alberta,NA,NA,"Consort, Alberta, Canada",52.0094273,-110.7752786
Constance Bay,Ontario,NA,NA,"Constance Bay, Ontario, Canada",45.4862294,-76.0735671
Constance Lake First Nation,Ontario,NA,NA,"Constance Lake First Nation, Ontario, Canada",50.4594231,-84.3600847
Consul,Saskatchewan,NA,NA,"Consul, Saskatchewan, Canada",49.2958798,-109.5186382
Contrecoeur,Quebec,NA,NA,"Contrecoeur, Quebec, Canada",45.8573781,-73.2374307
Cookshire,Quebec,NA,NA,"Cookshire, Quebec, Canada",45.4125001,-71.6290758
Cookstown,Ontario,NA,NA,"Cookstown, Ontario, Canada",44.1897548,-79.7017017
Cooksville,Ontario,NA,NA,"Cooksville, Ontario, Canada",43.5830451,-79.6240431
Cook`s Harbour,Newfoundland,NA,NA,"Cook`s Harbour, Newfoundland, Canada",51.603519,-55.872345
Coquitlam,British Columbia,NA,NA,"Coquitlam, British Columbia, Canada",49.2842958,-122.793281
Coral Harbour,Nunavut,NA,NA,"Coral Harbour, Nunavut, Canada",64.136455,-83.1642053
Cormorant,Manitoba,NA,NA,"Cormorant, Manitoba, Canada",54.2234518,-100.6026252
Corner Brook,Newfoundland,NA,NA,"Corner Brook, Newfoundland, Canada",48.95317,-57.947388
Cornwall,Ontario,NA,NA,"Cornwall, Ontario, Canada",45.0469989,-74.7333845
Cornwall,Prince Edward Island,NA,NA,"Cornwall, Prince Edward Island, Canada",46.2275434,-63.2182783
Coronach,Saskatchewan,NA,NA,"Coronach, Saskatchewan, Canada",49.1127927,-105.5170497
Coronation,Alberta,NA,NA,"Coronation, Alberta, Canada",52.0929552,-111.4490001
Corunna,Ontario,NA,NA,"Corunna, Ontario, Canada",42.8885911,-82.4533014
Cote-St-Luc,Quebec,NA,NA,"Cote-St-Luc, Quebec, Canada",45.4772716,-73.6637524
Coteau-du-Lac,Quebec,NA,NA,"Coteau-du-Lac, Quebec, Canada",45.2963957,-74.1782005
Cottam,Ontario,NA,NA,"Cottam, Ontario, Canada",42.1285929,-82.7441463
Cottlesville,Newfoundland,NA,NA,"Cottlesville, Newfoundland, Canada",49.511835,-54.868469
Courcelette,Quebec,NA,NA,"Courcelette, Quebec, Canada",47.7130375,-70.052767
Courcelles,Quebec,NA,NA,"Courcelles, Quebec, Canada",45.8733804,-70.9846994
Courtenay,British Columbia,NA,NA,"Courtenay, British Columbia, Canada",49.6894061,-124.9954959
Courtice,Ontario,NA,NA,"Courtice, Ontario, Canada",43.9117719,-78.7780464
Courtright,Ontario,NA,NA,"Courtright, Ontario, Canada",42.8192716,-82.4737798
